city,cityLabel,population,pa_s,pa_sLabel,coordenadas
http://www.wikidata.org/entity/Q583137,Kidapawan,140195,http://www.wikidata.org/entity/Q928,Philippines,Point(125.083333333 7.016666666)
http://www.wikidata.org/entity/Q836836,Koga,140150,http://www.wikidata.org/entity/Q17,Japan,Point(139.7 36.183333333)
http://www.wikidata.org/entity/Q386677,Kusatsu,140118,http://www.wikidata.org/entity/Q17,Japan,Point(135.966666666 35.016666666)
http://www.wikidata.org/entity/Q132679,Willemstad,140100,http://www.wikidata.org/entity/Q25279,Curaçao,Point(-68.933333333 12.116666666)
http://www.wikidata.org/entity/Q208459,Sunnyvale,140081,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.036944444 37.368888888)
http://www.wikidata.org/entity/Q496472,Kuwana,140051,http://www.wikidata.org/entity/Q17,Japan,Point(136.683888888 35.062222222)
http://www.wikidata.org/entity/Q180522,Aqaba,140000,http://www.wikidata.org/entity/Q810,Jordan,Point(35.0 29.516666666)
http://www.wikidata.org/entity/Q393498,Mallawi,139929,http://www.wikidata.org/entity/Q79,Egypt,Point(30.8425 27.730555555)
http://www.wikidata.org/entity/Q853061,Misato,139903,http://www.wikidata.org/entity/Q17,Japan,Point(139.8725 35.830277777)
http://www.wikidata.org/entity/Q1018167,Dawei,139900,http://www.wikidata.org/entity/Q836,Myanmar,Point(98.186727777 14.036727777)
http://www.wikidata.org/entity/Q753906,Atbarah,139768,http://www.wikidata.org/entity/Q1049,Sudan,Point(33.983333333 17.716666666)
http://www.wikidata.org/entity/Q55599,San Jose,139738,http://www.wikidata.org/entity/Q928,Philippines,Point(121.0 15.783333333)
http://www.wikidata.org/entity/Q2768192,Mahbubnagar,139662,http://www.wikidata.org/entity/Q668,India,Point(77.983333333 16.733333333)
http://www.wikidata.org/entity/Q646834,Asaka,139523,http://www.wikidata.org/entity/Q17,Japan,Point(139.593611111 35.797222222)
http://www.wikidata.org/entity/Q1625598,Botucatu,139483,http://www.wikidata.org/entity/Q155,Brazil,Point(-48.445 -22.885833333)
http://www.wikidata.org/entity/Q108679,Ruda Śląska,139412,http://www.wikidata.org/entity/Q36,Poland,Point(18.853611111 50.262777777)
http://www.wikidata.org/entity/Q104720,Zielona Góra,139330,http://www.wikidata.org/entity/Q36,Poland,Point(15.50643 51.93548)
http://www.wikidata.org/entity/Q104720,Zielona Góra,139330,http://www.wikidata.org/entity/Q36,Poland,Point(15.505 51.939722222)
http://www.wikidata.org/entity/Q564813,Santa Maria da Feira Municipality,139312,http://www.wikidata.org/entity/Q45,Portugal,Point(-8.533333333 40.933333333)
http://www.wikidata.org/entity/Q643215,Coquitlam,139284,http://www.wikidata.org/entity/Q16,Canada,Point(-122.792 49.2839)
http://www.wikidata.org/entity/Q653446,Tsuchiura,139261,http://www.wikidata.org/entity/Q17,Japan,Point(140.2 36.066666666)
http://www.wikidata.org/entity/Q807,Lausanne,138905,http://www.wikidata.org/entity/Q39,Switzerland,Point(6.633333333 46.533333333)
http://www.wikidata.org/entity/Q139208,Lévis,138769,http://www.wikidata.org/entity/Q16,Canada,Point(-71.1833 46.8)
http://www.wikidata.org/entity/Q845720,Sancti Spíritus,138504,http://www.wikidata.org/entity/Q241,Cuba,Point(-79.443888888 21.933888888)
http://www.wikidata.org/entity/Q170415,Stara Zagora,138272,http://www.wikidata.org/entity/Q219,Bulgaria,Point(25.625555555 42.424722222)
http://www.wikidata.org/entity/Q958586,Barahona,138159,http://www.wikidata.org/entity/Q786,Dominican Republic,Point(-71.0996 18.2079)
http://www.wikidata.org/entity/Q128228,Killeen,138154,http://www.wikidata.org/entity/Q30,United States of America,Point(-97.726666666 31.105555555)
http://www.wikidata.org/entity/Q238452,Arish,137944,http://www.wikidata.org/entity/Q79,Egypt,Point(33.8 31.133333333)
http://www.wikidata.org/entity/Q483331,Iğdır,137613,http://www.wikidata.org/entity/Q43,Turkey,Point(44.033333333 39.916666666)
http://www.wikidata.org/entity/Q42078,Gimcheon,137540,http://www.wikidata.org/entity/Q884,South Korea,Point(128.115277777 36.119166666)
http://www.wikidata.org/entity/Q696783,Yaizu,137453,http://www.wikidata.org/entity/Q17,Japan,Point(138.316666666 34.866666666)
http://www.wikidata.org/entity/Q155915,Kastamonu,137391,http://www.wikidata.org/entity/Q43,Turkey,Point(33.783333333 41.383333333)
http://www.wikidata.org/entity/Q134620,Jyväskylä,137368,http://www.wikidata.org/entity/Q33,Finland,Point(25.733333333 62.233333333)
http://www.wikidata.org/entity/Q42152,Tongyeong,137208,http://www.wikidata.org/entity/Q884,South Korea,Point(128.423611111 34.845833333)
http://www.wikidata.org/entity/Q1637405,Atibaia,137187,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.58896 -23.13099)
http://www.wikidata.org/entity/Q1637405,Atibaia,137187,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.550555555 -23.117222222)
http://www.wikidata.org/entity/Q1637405,Atibaia,137187,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.55028 -23.11694)
http://www.wikidata.org/entity/Q5967,Gunungsitoli,137104,http://www.wikidata.org/entity/Q252,Indonesia,Point(97.616666666 1.116666666)
http://www.wikidata.org/entity/Q3004,Ingolstadt,137072,http://www.wikidata.org/entity/Q183,Germany,Point(11.426111111 48.763611111)
http://www.wikidata.org/entity/Q1018592,Porto Amboim,137000,http://www.wikidata.org/entity/Q916,Angola,Point(13.75 -10.718333333)
http://www.wikidata.org/entity/Q1866604,Livingstone,136897,http://www.wikidata.org/entity/Q953,Zambia,Point(25.866666666 -17.85)
http://www.wikidata.org/entity/Q917326,Vila Franca de Xira,136886,http://www.wikidata.org/entity/Q45,Portugal,Point(-8.983333333 38.95)
http://www.wikidata.org/entity/Q3635276,Kurnool,136710,http://www.wikidata.org/entity/Q668,India,Point(78.035 15.822222222)
http://www.wikidata.org/entity/Q342043,Hampton,136699,http://www.wikidata.org/entity/Q30,United States of America,Point(-76.360126 37.034946)
http://www.wikidata.org/entity/Q2191860,Berrechid,136634,http://www.wikidata.org/entity/Q1028,Morocco,Point(-7.587222222 33.27)
http://www.wikidata.org/entity/Q14128,Bima,136492,http://www.wikidata.org/entity/Q252,Indonesia,Point(118.717 -8.46667)
http://www.wikidata.org/entity/Q1159273,Danao,136471,http://www.wikidata.org/entity/Q928,Philippines,Point(123.933333333 10.533333333)
http://www.wikidata.org/entity/Q491350,Orange,136416,http://www.wikidata.org/entity/Q30,United States of America,Point(-117.8325 33.803055555)
http://www.wikidata.org/entity/Q42143,Jecheon,136350,http://www.wikidata.org/entity/Q884,South Korea,Point(128.14065 37.06206)
http://www.wikidata.org/entity/Q42143,Jecheon,136350,http://www.wikidata.org/entity/Q884,South Korea,Point(128.211944444 37.136111111)
http://www.wikidata.org/entity/Q1026296,Jinotega,136342,http://www.wikidata.org/entity/Q811,Nicaragua,Point(-86.0 13.083333333)
http://www.wikidata.org/entity/Q389562,Inazawa,136285,http://www.wikidata.org/entity/Q17,Japan,Point(136.783333333 35.25)
http://www.wikidata.org/entity/Q8130,Pagar Alam,136244,http://www.wikidata.org/entity/Q252,Indonesia,Point(103.252222222 -4.021666666)
http://www.wikidata.org/entity/Q596469,Isahaya,136224,http://www.wikidata.org/entity/Q17,Japan,Point(130.053611111 32.844166666)
http://www.wikidata.org/entity/Q491879,Termez,136200,http://www.wikidata.org/entity/Q265,Uzbekistan,Point(67.278333333 37.224166666)
http://www.wikidata.org/entity/Q201095,Giresun,135920,http://www.wikidata.org/entity/Q43,Turkey,Point(38.416666666 40.9)
http://www.wikidata.org/entity/Q182092,Tobruk,135832,http://www.wikidata.org/entity/Q1016,Libya,Point(23.95 32.083333333)
http://www.wikidata.org/entity/Q35004,Tarija,135783,http://www.wikidata.org/entity/Q750,Bolivia,Point(-64.731111111 -21.531666666)
http://www.wikidata.org/entity/Q665097,Minō,135765,http://www.wikidata.org/entity/Q17,Japan,Point(135.470555555 34.826944444)
http://www.wikidata.org/entity/Q395863,Desouk,135725,http://www.wikidata.org/entity/Q79,Egypt,Point(30.6479 31.1308)
http://www.wikidata.org/entity/Q696694,Onomichi,135545,http://www.wikidata.org/entity/Q17,Japan,Point(133.205 34.408888888)
http://www.wikidata.org/entity/Q990403,Maia,135306,http://www.wikidata.org/entity/Q45,Portugal,Point(-8.616666666 41.233333333)
http://www.wikidata.org/entity/Q237683,Ōme,135249,http://www.wikidata.org/entity/Q17,Japan,Point(139.275 35.788333333)
http://www.wikidata.org/entity/Q82070,Tyre,135204,http://www.wikidata.org/entity/Q822,Lebanon,Point(35.2 33.266666666)
http://www.wikidata.org/entity/Q335427,Kisarazu,135162,http://www.wikidata.org/entity/Q17,Japan,Point(139.916944444 35.376111111)
http://www.wikidata.org/entity/Q494723,Fullerton,135161,http://www.wikidata.org/entity/Q30,United States of America,Point(-117.928611111 33.88)
http://www.wikidata.org/entity/Q472925,Urgench,135100,http://www.wikidata.org/entity/Q265,Uzbekistan,Point(60.633333333 41.55)
http://www.wikidata.org/entity/Q1083,Salerno,135066,http://www.wikidata.org/entity/Q38,Italy,Point(14.759722222 40.680555555)
http://www.wikidata.org/entity/Q50180,Santiago,134830,http://www.wikidata.org/entity/Q928,Philippines,Point(121.55 16.683333333)
http://www.wikidata.org/entity/Q60956,Ashkelon,134454,http://www.wikidata.org/entity/Q801,Israel,Point(34.566388888 31.665833333)
http://www.wikidata.org/entity/Q44012,Trois-Rivières,134413,http://www.wikidata.org/entity/Q16,Canada,Point(-72.55 46.35)
http://www.wikidata.org/entity/Q186349,Târgu Mureș,134290,http://www.wikidata.org/entity/Q218,Romania,Point(24.559722222 46.549722222)
http://www.wikidata.org/entity/Q16319283,Zafarwal,134275,http://www.wikidata.org/entity/Q843,Pakistan,Point(74.54 32.21)
http://www.wikidata.org/entity/Q200028,Hamilton,134211,http://www.wikidata.org/entity/Q664,New Zealand,Point(175.283333333 -37.783333333)
http://www.wikidata.org/entity/Q763015,Navoiy,134100,http://www.wikidata.org/entity/Q265,Uzbekistan,Point(65.383333333 40.083333333)
http://www.wikidata.org/entity/Q47138,Encarnación,134059,http://www.wikidata.org/entity/Q733,Paraguay,Point(-55.866666666 -27.333333333)
http://www.wikidata.org/entity/Q499401,Warren,134056,http://www.wikidata.org/entity/Q30,United States of America,Point(-83.023888888 42.491944444)
http://www.wikidata.org/entity/Q107624,Calapan,133893,http://www.wikidata.org/entity/Q928,Philippines,Point(121.2 13.366667)
http://www.wikidata.org/entity/Q1706,Tabaco,133868,http://www.wikidata.org/entity/Q928,Philippines,Point(123.733333333 13.35)
http://www.wikidata.org/entity/Q551658,Vila Nova de Famalicão,133832,http://www.wikidata.org/entity/Q45,Portugal,Point(-8.516666666 41.416666666)
http://www.wikidata.org/entity/Q132572,Tiraspol,133807,http://www.wikidata.org/entity/Q217,Moldova,Point(29.63333333 46.85)
http://www.wikidata.org/entity/Q70,Bern,133798,http://www.wikidata.org/entity/Q39,Switzerland,Point(7.44743 46.94798)
http://www.wikidata.org/entity/Q61434,Nellore,133590,http://www.wikidata.org/entity/Q668,India,Point(79.966666666 14.433333333)
http://www.wikidata.org/entity/Q773238,Milagro,133508,http://www.wikidata.org/entity/Q736,Ecuador,Point(-79.587222222 -2.134722222)
http://www.wikidata.org/entity/Q333476,Ségou,133501,http://www.wikidata.org/entity/Q912,Mali,Point(-6.266666666 13.45)
http://www.wikidata.org/entity/Q271730,Abbotsford,133497,http://www.wikidata.org/entity/Q16,Canada,Point(-122.328 49.054611111)
http://www.wikidata.org/entity/Q1250417,Tando Allahyar,133487,http://www.wikidata.org/entity/Q843,Pakistan,Point(68.716666666 25.466666666)
http://www.wikidata.org/entity/Q47264,Hassan,133436,http://www.wikidata.org/entity/Q668,India,Point(76.102777777 13.005)
http://www.wikidata.org/entity/Q25563103,Warangal,133130,http://www.wikidata.org/entity/Q668,India,Point(79.601111111 17.975555555)
http://www.wikidata.org/entity/Q126805,St. Catharines,133113,http://www.wikidata.org/entity/Q16,Canada,Point(-79.233333333 43.183333333)
http://www.wikidata.org/entity/Q43168,Urdaneta,132940,http://www.wikidata.org/entity/Q928,Philippines,Point(120.571111111 15.976111111)
http://www.wikidata.org/entity/Q328941,Clarksville,132929,http://www.wikidata.org/entity/Q30,United States of America,Point(-87.3594444 36.5297222)
http://www.wikidata.org/entity/Q5124156,"Ciudad Madero, Buenos Aires",132905,http://www.wikidata.org/entity/Q414,Argentina,Point(-58.5 -34.68333333)
http://www.wikidata.org/entity/Q25416,Stavanger,132729,http://www.wikidata.org/entity/Q20,Norway,Point(5.71 58.97)
http://www.wikidata.org/entity/Q207350,Rehovot,132671,http://www.wikidata.org/entity/Q801,Israel,Point(34.807777777 31.891388888)
http://www.wikidata.org/entity/Q1025390,San Carlos,132536,http://www.wikidata.org/entity/Q928,Philippines,Point(123.383333333 10.416666666)
http://www.wikidata.org/entity/Q273798,Narita,132304,http://www.wikidata.org/entity/Q17,Japan,Point(140.316666666 35.783333333)
http://www.wikidata.org/entity/Q15088,Tarragona,132299,http://www.wikidata.org/entity/Q29,Spain,Point(1.24532 41.11868)
http://www.wikidata.org/entity/Q329797,Iwakuni,132219,http://www.wikidata.org/entity/Q17,Japan,Point(132.219722222 34.166944444)
http://www.wikidata.org/entity/Q11441,Blitar,132106,http://www.wikidata.org/entity/Q252,Indonesia,Point(112.15 -8.1)
http://www.wikidata.org/entity/Q13362,Ferrara,132009,http://www.wikidata.org/entity/Q38,Italy,Point(11.619865 44.835297)
http://www.wikidata.org/entity/Q280709,Yavatmal,132000,http://www.wikidata.org/entity/Q668,India,Point(78.133333333 20.4)
http://www.wikidata.org/entity/Q189697,Karabük,131989,http://www.wikidata.org/entity/Q43,Turkey,Point(32.633333333 41.2)
http://www.wikidata.org/entity/Q734390,Ebina,131950,http://www.wikidata.org/entity/Q17,Japan,Point(139.39307 35.43762)
http://www.wikidata.org/entity/Q734390,Ebina,131950,http://www.wikidata.org/entity/Q17,Japan,Point(139.390833333 35.446388888)
http://www.wikidata.org/entity/Q946384,Ibarra,131856,http://www.wikidata.org/entity/Q736,Ecuador,Point(-78.13 0.362778)
http://www.wikidata.org/entity/Q504114,Guelph,131794,http://www.wikidata.org/entity/Q16,Canada,Point(-80.25 43.55)
http://www.wikidata.org/entity/Q1818778,Tultepec,131567,http://www.wikidata.org/entity/Q96,Mexico,Point(-99.12806 19.685)
http://www.wikidata.org/entity/Q1046653,Khemisset,131542,http://www.wikidata.org/entity/Q1028,Morocco,Point(-6.06 33.81)
http://www.wikidata.org/entity/Q873377,Dumaguete,131377,http://www.wikidata.org/entity/Q928,Philippines,Point(123.308056 9.310278)
http://www.wikidata.org/entity/Q348972,Saqqez,131349,http://www.wikidata.org/entity/Q794,Iran,Point(46.273333333 36.249722222)
http://www.wikidata.org/entity/Q312209,Buea,131325,http://www.wikidata.org/entity/Q1009,Cameroon,Point(9.233333333 4.166666666)
http://www.wikidata.org/entity/Q1006277,Mandya,131211,http://www.wikidata.org/entity/Q668,India,Point(76.895833333 12.524166666)
http://www.wikidata.org/entity/Q846939,Spanish Town,131056,http://www.wikidata.org/entity/Q766,Jamaica,Point(-76.954722222 17.996111111)
http://www.wikidata.org/entity/Q243859,Abiko,130977,http://www.wikidata.org/entity/Q17,Japan,Point(140.028333333 35.864166666)
http://www.wikidata.org/entity/Q243859,Abiko,130977,http://www.wikidata.org/entity/Q17,Japan,Point(140.0651 35.86947)
http://www.wikidata.org/entity/Q1006240,Palakkad,130955,http://www.wikidata.org/entity/Q668,India,Point(76.654722222 10.779166666)
http://www.wikidata.org/entity/Q385892,Ōsaki,130914,http://www.wikidata.org/entity/Q17,Japan,Point(140.955555555 38.577222222)
http://www.wikidata.org/entity/Q1735,Innsbruck,130894,http://www.wikidata.org/entity/Q40,Austria,Point(11.383333333 47.266666666)
http://www.wikidata.org/entity/Q926426,Kozan,130875,http://www.wikidata.org/entity/Q43,Turkey,Point(35.812347222 37.4507)
http://www.wikidata.org/entity/Q159610,Vlorë,130827,http://www.wikidata.org/entity/Q222,Albania,Point(19.483333333 40.45)
http://www.wikidata.org/entity/Q432169,Dipolog,130759,http://www.wikidata.org/entity/Q928,Philippines,Point(123.333333333 8.566666666)
http://www.wikidata.org/entity/Q432169,Dipolog,130759,http://www.wikidata.org/entity/Q928,Philippines,Point(123.33471 8.56697)
http://www.wikidata.org/entity/Q926426,Kozan,130495,http://www.wikidata.org/entity/Q43,Turkey,Point(35.812347222 37.4507)
http://www.wikidata.org/entity/Q49145,New Haven,130282,http://www.wikidata.org/entity/Q30,United States of America,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q244509,Kigoma,130142,http://www.wikidata.org/entity/Q924,Tanzania,Point(29.633333333 -4.883333333)
http://www.wikidata.org/entity/Q134494,Győr,130094,http://www.wikidata.org/entity/Q28,Hungary,Point(17.634444444 47.684166666)
http://www.wikidata.org/entity/Q748336,Battambang,130000,http://www.wikidata.org/entity/Q424,Cambodia,Point(103.2 13.1)
http://www.wikidata.org/entity/Q748336,Battambang,130000,http://www.wikidata.org/entity/Q424,Cambodia,Point(103.198333333 13.102777777)
http://www.wikidata.org/entity/Q491102,Taldykorgan,129960,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(78.366666666 45.016666666)
http://www.wikidata.org/entity/Q1028279,Cambridge,129920,http://www.wikidata.org/entity/Q16,Canada,Point(-80.313888888 43.358333333)
http://www.wikidata.org/entity/Q1752800,Allegheny,129896,http://www.wikidata.org/entity/Q30,United States of America,Point(-80.02 40.45)
http://www.wikidata.org/entity/Q1007634,Estelí,129787,http://www.wikidata.org/entity/Q811,Nicaragua,Point(-86.35 13.083333333)
http://www.wikidata.org/entity/Q1945121,Palakollu,129717,http://www.wikidata.org/entity/Q668,India,Point(81.7333 16.5333)
http://www.wikidata.org/entity/Q927243,Sterling Heights,129699,http://www.wikidata.org/entity/Q30,United States of America,Point(-83.030277777 42.580277777)
http://www.wikidata.org/entity/Q50178,Cauayan,129523,http://www.wikidata.org/entity/Q928,Philippines,Point(121.783333333 16.766666666)
http://www.wikidata.org/entity/Q52465,West Valley City,129480,http://www.wikidata.org/entity/Q30,United States of America,Point(-111.993888888 40.689166666)
http://www.wikidata.org/entity/Q496072,Fujinomiya,129452,http://www.wikidata.org/entity/Q17,Japan,Point(138.61667 35.21667)
http://www.wikidata.org/entity/Q496072,Fujinomiya,129452,http://www.wikidata.org/entity/Q17,Japan,Point(138.621388888 35.222222222)
http://www.wikidata.org/entity/Q145333,Zama,129387,http://www.wikidata.org/entity/Q17,Japan,Point(139.4075 35.488611111)
http://www.wikidata.org/entity/Q11977,Tychy,129322,http://www.wikidata.org/entity/Q36,Poland,Point(19.0 50.166666666)
http://www.wikidata.org/entity/Q38453,Columbia,129272,http://www.wikidata.org/entity/Q30,United States of America,Point(-81.044166666 34.000555555)
http://www.wikidata.org/entity/Q997069,Mansa,129185,http://www.wikidata.org/entity/Q953,Zambia,Point(28.883333333 -11.182222222)
http://www.wikidata.org/entity/Q190184,Harar,129000,http://www.wikidata.org/entity/Q115,Ethiopia,Point(42.127777777 9.311111111)
http://www.wikidata.org/entity/Q580366,Araras,128895,http://www.wikidata.org/entity/Q155,Brazil,Point(-47.383888888 -22.356944444)
http://www.wikidata.org/entity/Q208725,Bat Yam,128892,http://www.wikidata.org/entity/Q801,Israel,Point(34.750277777 32.023055555)
http://www.wikidata.org/entity/Q745168,Miramar,128729,http://www.wikidata.org/entity/Q30,United States of America,Point(-80.2825 25.978888888)
http://www.wikidata.org/entity/Q232842,Puno,128637,http://www.wikidata.org/entity/Q419,Peru,Point(-70.023611111 -15.843333333)
http://www.wikidata.org/entity/Q328605,Iizuka,128393,http://www.wikidata.org/entity/Q17,Japan,Point(130.691388888 33.645833333)
http://www.wikidata.org/entity/Q499493,Seto,128374,http://www.wikidata.org/entity/Q17,Japan,Point(137.083333333 35.216666666)
http://www.wikidata.org/entity/Q49169,Stamford,128278,http://www.wikidata.org/entity/Q30,United States of America,Point(-73.552222222 41.096666666)
http://www.wikidata.org/entity/Q47716,Charleston,127999,http://www.wikidata.org/entity/Q30,United States of America,Point(-79.9325 32.776111111)
http://www.wikidata.org/entity/Q643112,Tabora,127880,http://www.wikidata.org/entity/Q924,Tanzania,Point(32.8 -5.016666666)
http://www.wikidata.org/entity/Q92212,Opole,127792,http://www.wikidata.org/entity/Q36,Poland,Point(17.933333333 50.666666666)
http://www.wikidata.org/entity/Q92212,Opole,127792,http://www.wikidata.org/entity/Q36,Poland,Point(17.925277777 50.672222222)
http://www.wikidata.org/entity/Q13629,Sassari,127745,http://www.wikidata.org/entity/Q38,Italy,Point(8.559166666 40.726666666)
http://www.wikidata.org/entity/Q995727,Sacaba,127700,http://www.wikidata.org/entity/Q750,Bolivia,Point(-66.040833333 -17.404166666)
http://www.wikidata.org/entity/Q41057,Topeka,127473,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.67804 39.04833)
http://www.wikidata.org/entity/Q106636,Bam,127396,http://www.wikidata.org/entity/Q794,Iran,Point(58.358333 29.108333)
http://www.wikidata.org/entity/Q232226,Kelowna,127380,http://www.wikidata.org/entity/Q16,Canada,Point(-119.4436 49.8801)
http://www.wikidata.org/entity/Q1975291,Gonbad-e Qabus,127167,http://www.wikidata.org/entity/Q794,Iran,Point(55.16721 37.25004)
http://www.wikidata.org/entity/Q817954,Cubatão,127006,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.425555555 -23.895277777)
http://www.wikidata.org/entity/Q542966,Angren,126962,http://www.wikidata.org/entity/Q265,Uzbekistan,Point(70.133333333 41.016666666)
http://www.wikidata.org/entity/Q1020696,Silay,126930,http://www.wikidata.org/entity/Q928,Philippines,Point(122.966666666 10.8)
http://www.wikidata.org/entity/Q172601,Neftekamsk,126805,http://www.wikidata.org/entity/Q159,Russia,Point(54.25 56.083333333)
http://www.wikidata.org/entity/Q128261,Carrollton,126700,http://www.wikidata.org/entity/Q30,United States of America,Point(-96.893333333 32.99)
http://www.wikidata.org/entity/Q208447,Thousand Oaks,126683,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.875 34.189444444)
http://www.wikidata.org/entity/Q208447,Thousand Oaks,126683,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.83759 34.17056)
http://www.wikidata.org/entity/Q526318,Santana de Parnaíba,126574,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.917777777 -23.443888888)
http://www.wikidata.org/entity/Q486439,Cedar Rapids,126326,http://www.wikidata.org/entity/Q30,United States of America,Point(-91.668611111 41.983333333)
http://www.wikidata.org/entity/Q1202476,Ampang Jaya,126285,http://www.wikidata.org/entity/Q833,Malaysia,Point(101.77 3.15)
http://www.wikidata.org/entity/Q807311,Barbacena,126284,http://www.wikidata.org/entity/Q155,Brazil,Point(-43.773888888 -21.225833333)
http://www.wikidata.org/entity/Q13410,Latina,126181,http://www.wikidata.org/entity/Q38,Italy,Point(12.9037 41.467597222)
http://www.wikidata.org/entity/Q734416,Tsuruoka,126016,http://www.wikidata.org/entity/Q17,Japan,Point(139.821666666 38.721666666)
http://www.wikidata.org/entity/Q2999,Würzburg,126010,http://www.wikidata.org/entity/Q183,Germany,Point(9.929444444 49.794444444)
http://www.wikidata.org/entity/Q328067,Ise,125934,http://www.wikidata.org/entity/Q17,Japan,Point(136.716666666 34.483333333)
http://www.wikidata.org/entity/Q490441,Concord,125880,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.031111111 37.978055555)
http://www.wikidata.org/entity/Q593022,Olathe,125872,http://www.wikidata.org/entity/Q30,United States of America,Point(-94.8031 38.8808)
http://www.wikidata.org/entity/Q36647,Cork,125622,http://www.wikidata.org/entity/Q27,Ireland,Point(-8.473055555 51.9)
http://www.wikidata.org/entity/Q7261,Payakumbuh,125608,http://www.wikidata.org/entity/Q252,Indonesia,Point(100.6325 -0.224444444)
http://www.wikidata.org/entity/Q3075,Fürth,125403,http://www.wikidata.org/entity/Q183,Germany,Point(10.990277777 49.478333333)
http://www.wikidata.org/entity/Q913390,Resende,125214,http://www.wikidata.org/entity/Q155,Brazil,Point(-44.446944444 -22.468888888)
http://www.wikidata.org/entity/Q182521,Rustavi,125103,http://www.wikidata.org/entity/Q230,Georgia,Point(45.0 41.533333333)
http://www.wikidata.org/entity/Q734479,Yatsushiro,125046,http://www.wikidata.org/entity/Q17,Japan,Point(130.618055555 32.517777777)
http://www.wikidata.org/entity/Q317834,Kokubunji,125029,http://www.wikidata.org/entity/Q17,Japan,Point(139.462222222 35.710833333)
http://www.wikidata.org/entity/Q138311,Elizabeth,124969,http://www.wikidata.org/entity/Q30,United States of America,Point(-74.209166666 40.662222222)
http://www.wikidata.org/entity/Q793,Zwolle,124914,http://www.wikidata.org/entity/Q55,Netherlands,Point(6.1 52.516666666)
http://www.wikidata.org/entity/Q11017,Magelang,124912,http://www.wikidata.org/entity/Q252,Indonesia,Point(110.217777777 -7.470555555)
http://www.wikidata.org/entity/Q858120,Caaguazú District,124870,http://www.wikidata.org/entity/Q733,Paraguay,Point(-56.02 -25.46)
http://www.wikidata.org/entity/Q128244,Waco,124805,http://www.wikidata.org/entity/Q30,United States of America,Point(-97.155833333 31.551388888)
http://www.wikidata.org/entity/Q33486,Hartford,124775,http://www.wikidata.org/entity/Q30,United States of America,Point(-72.685 41.763333333)
http://www.wikidata.org/entity/Q15699,León,124772,http://www.wikidata.org/entity/Q29,Spain,Point(-5.566944444 42.598888888)
http://www.wikidata.org/entity/Q858352,Kirishima,124650,http://www.wikidata.org/entity/Q17,Japan,Point(130.763055555 31.741111111)
http://www.wikidata.org/entity/Q1525029,Gingoog,124648,http://www.wikidata.org/entity/Q928,Philippines,Point(125.1 8.816666666)
http://www.wikidata.org/entity/Q3042,Offenbach am Main,124589,http://www.wikidata.org/entity/Q183,Germany,Point(8.766666666 50.1)
http://www.wikidata.org/entity/Q495373,Visalia,124442,http://www.wikidata.org/entity/Q30,United States of America,Point(-119.331944444 36.317222222)
http://www.wikidata.org/entity/Q487999,Gainesville,124354,http://www.wikidata.org/entity/Q30,United States of America,Point(-82.336111111 29.665277777)
http://www.wikidata.org/entity/Q104731,Gorzów Wielkopolski,124295,http://www.wikidata.org/entity/Q36,Poland,Point(15.25 52.733333333)
http://www.wikidata.org/entity/Q42088,Nonsan,124246,http://www.wikidata.org/entity/Q884,South Korea,Point(127.084722222 36.203888888)
http://www.wikidata.org/entity/Q323414,Simi Valley,124237,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.739167 34.270833)
http://www.wikidata.org/entity/Q134672,Exeter,124180,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-3.533108333 50.721538888)
http://www.wikidata.org/entity/Q863461,Bimbo,124176,http://www.wikidata.org/entity/Q929,Central African Republic,Point(18.416666666 4.25)
http://www.wikidata.org/entity/Q242874,Koganei,124163,http://www.wikidata.org/entity/Q17,Japan,Point(139.503055555 35.699444444)
http://www.wikidata.org/entity/Q750443,Savannakhet,124000,http://www.wikidata.org/entity/Q819,Laos,Point(104.75 16.55)
http://www.wikidata.org/entity/Q3012,Ulm,123953,http://www.wikidata.org/entity/Q183,Germany,Point(9.99155 48.39841)
http://www.wikidata.org/entity/Q3014,Wolfsburg,123909,http://www.wikidata.org/entity/Q183,Germany,Point(10.787222222 52.423055555)
http://www.wikidata.org/entity/Q350,Cambridge,123867,http://www.wikidata.org/entity/Q145,United Kingdom,Point(0.1225 52.208055555)
http://www.wikidata.org/entity/Q202973,Kingston,123798,http://www.wikidata.org/entity/Q16,Canada,Point(-76.5 44.233333333)
http://www.wikidata.org/entity/Q715,Heilbronn,123771,http://www.wikidata.org/entity/Q183,Germany,Point(9.216666666 49.15)
http://www.wikidata.org/entity/Q185280,Baia Mare,123738,http://www.wikidata.org/entity/Q218,Romania,Point(23.581944444 47.659722222)
